"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"vascular transport (GO:0010232)","2/84",0.285879653694524,0.473434893692919,0,0,1.91863414634146,2.40248364758264,"SLC22A1;SLC7A1"
"nuclear export (GO:0051168)","2/84",0.285879653694524,0.473434893692919,0,0,1.91863414634146,2.40248364758264,"LSG1;NUP153"
"regulation of G2/M transition of mitotic cell cycle (GO:0010389)","3/149",0.289828634900697,0.473628618178834,0,0,1.61759366232051,2.0033338545045,"AVEN;YWHAG;PAFAH1B1"
"bile acid biosynthetic process (GO:0006699)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"AMACR"
"camera-type eye development (GO:0043010)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"SKI"
"regulation of epidermal growth factor-activated receptor activity (GO:0007176)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"NCK2"
"cellular senescence (GO:0090398)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"OPA1"
"chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"CSGALNACT2"
"dendritic spine organization (GO:0097061)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"ARF1"
"regulation of transcription regulatory region DNA binding (GO:2000677)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"NSD1"
"stress-activated protein kinase signaling cascade (GO:0031098)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"MAP3K20"
"melanosome organization (GO:0032438)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"DTNBP1"
"peptidyl-lysine methylation (GO:0018022)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"EHMT1"
"positive regulation of cellular component movement (GO:0051272)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"TGFBR1"
"positive regulation of gene silencing by miRNA (GO:2000637)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"RIPK1"
"presynaptic endocytosis (GO:0140238)","1/27",0.290067142158037,0.473628618178834,0,0,3.02206558381857,3.74023788657252,"NLGN4Y"
"B cell activation (GO:0042113)","2/85",0.290545286781974,0.473628618178834,0,0,1.89542168674699,2.34273328632223,"HDAC4;BCL2"
"regulation of cell cycle G2/M phase transition (GO:1902749)","2/85",0.290545286781974,0.473628618178834,0,0,1.89542168674699,2.34273328632223,"YWHAG;PAFAH1B1"
"transport across blood-brain barrier (GO:0150104)","2/86",0.295207196561474,0.477636249422192,0,0,1.8727619047619,2.28491523958764,"SLC22A1;SLC7A1"
"negative regulation of cellular amide metabolic process (GO:0034249)","2/86",0.295207196561474,0.477636249422192,0,0,1.8727619047619,2.28491523958764,"LARP1;PUS7"
"negative regulation of phosphorylation (GO:0042326)","2/86",0.295207196561474,0.477636249422192,0,0,1.8727619047619,2.28491523958764,"HDAC4;NCOR1"
"regulation of calcineurin-NFAT signaling cascade (GO:0070884)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"RCAN1"
"regulation of calcium-mediated signaling (GO:0050848)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"HTT"
"carbohydrate derivative biosynthetic process (GO:1901137)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"B4GALT5"
"regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"ATR"
"cellular response to acid chemical (GO:0071229)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"RPTOR"
"regulation of multicellular organismal development (GO:2000026)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"EHMT1"
"regulation of phosphatase activity (GO:0010921)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"HTT"
"regulation of sodium ion transmembrane transport (GO:1902305)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"COMMD1"
"keratan sulfate biosynthetic process (GO:0018146)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"B4GALT5"
"sulfur compound transport (GO:0072348)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"SLC25A19"
"neutral amino acid transport (GO:0015804)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"SLC3A2"
"phagosome acidification (GO:0090383)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"RAB7A"
"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"GPR65"
"positive regulation of monooxygenase activity (GO:0032770)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"GCH1"
"positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"AMBRA1"
"protein depolymerization (GO:0051261)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"MICAL2"
"protein localization to cell surface (GO:0034394)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"PIGK"
"protein localization to lysosome (GO:0061462)","1/28",0.299024374638263,0.477636249422192,0,0,2.90998967094585,3.51302737865366,"RAB7A"
"actin filament organization (GO:0007015)","3/152",0.300131907524048,0.478487806636425,0,0,1.58478208134552,1.90733786426851,"TPM4;TPM3;NEDD9"
"negative regulation of protein phosphorylation (GO:0001933)","3/152",0.300131907524048,0.478487806636425,0,0,1.58478208134552,1.90733786426851,"NCK2;DTNBP1;YWHAG"
"regulation of actin polymerization or depolymerization (GO:0008064)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"DBNL"
"beta-catenin-TCF complex assembly (GO:1904837)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"TLE3"
"regulation of DNA biosynthetic process (GO:2000278)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"SMG5"
"regulation of response to biotic stimulus (GO:0002831)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"XIAP"
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"BCL2"
"lamellipodium organization (GO:0097581)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"PTPRO"
"limb development (GO:0060173)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"MAP3K20"
"positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"RIPK1"
"positive regulation of viral genome replication (GO:0045070)","1/29",0.307869036232936,0.486631702432706,0,0,2.80591918042117,3.30559949448503,"LARP1"
"regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","2/89",0.309164221867703,0.48775340306022,0,0,1.80790804597701,2.12227194384206,"XIAP;NAIP"
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146)","2/89",0.309164221867703,0.48775340306022,0,0,1.80790804597701,2.12227194384206,"FBXL5;FBXO9"
"negative regulation of translation (GO:0017148)","2/90",0.313804956516576,0.492953107685958,0,0,1.78727272727273,2.07141985767353,"LARP1;PUS7"
"regulation of cell differentiation (GO:0045595)","3/156",0.313898108488813,0.492953107685958,0,0,1.54303488463659,1.78789421602067,"YWHAG;TGFBR1;RUNX1"
"artery morphogenesis (GO:0048844)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"TGFBR1"
"regulation of catecholamine secretion (GO:0050433)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"DTNBP1"
"cell projection organization (GO:0030030)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"PACSIN2"
"chondroitin sulfate metabolic process (GO:0030204)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"CSGALNACT2"
"extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"BCL2"
"response to alcohol (GO:0097305)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"TGFBR1"
"histone H3-K4 methylation (GO:0051568)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"BEND3"
"positive regulation of B cell proliferation (GO:0030890)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"BCL2"
"positive regulation of DNA recombination (GO:0045911)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"TP53BP1"
"positive regulation of lipid kinase activity (GO:0090218)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"AMBRA1"
"positive regulation of small GTPase mediated signal transduction (GO:0051057)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"GRB2"
"primary neural tube formation (GO:0014020)","1/30",0.316602536148844,0.492953107685958,0,0,2.7090259651051,3.11567276243956,"SKI"
"mitotic spindle organization (GO:0007052)","3/157",0.317342766809183,0.493644303925396,0,0,1.5329369425755,1.75946333594095,"NUP98;KPNB1;PAFAH1B1"
"organonitrogen compound biosynthetic process (GO:1901566)","3/158",0.320788089292274,0.498538205933702,0,0,1.522969296541,1.73157730291145,"GCH1;ACER3;B4GALT5"
"regulation of lipid metabolic process (GO:0019216)","2/92",0.323065512465383,0.4993796858166,0,0,1.74737777777778,1.97436241558627,"NCOR1;CHD9"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)","2/92",0.323065512465383,0.4993796858166,0,0,1.74737777777778,1.97436241558627,"TGFBR1;HIPK2"
"cilium organization (GO:0044782)","4/228",0.32392812326785,0.4993796858166,0,0,1.40581797235023,1.58468529548178,"EHD4;CEP19;GBF1;RFX2"
"activation of protein kinase B activity (GO:0032148)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"MAPKAP1"
"proteoglycan biosynthetic process (GO:0030166)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"CSGALNACT2"
"purine nucleoside bisphosphate metabolic process (GO:0034032)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"ACOT9"
"regulation of cellular component size (GO:0032535)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"RPTOR"
"embryonic skeletal system morphogenesis (GO:0048704)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"TGFBR1"
"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"XIAP"
"ribonucleoside bisphosphate metabolic process (GO:0033875)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"ACOT9"
"tube closure (GO:0060606)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"SKI"
"negative regulation of osteoblast differentiation (GO:0045668)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"SKI"
"peptide cross-linking (GO:0018149)","1/31",0.325226265972996,0.4993796858166,0,0,2.61859229747676,2.94129225651878,"FCGR3A"
"mRNA processing (GO:0006397)","5/300",0.32764746584579,0.502634141896028,0,0,1.33486584780073,1.48946606958154,"HNRNPM;SFPQ;HNRNPH1;TXNL4A;WDR33"
"positive regulation of protein kinase B signaling (GO:0051897)","3/161",0.331125224163861,0.504601629120185,0,0,1.4938233948452,1.65106123531813,"GRB2;PIK3AP1;TGFBR1"
"negative regulation of cellular protein metabolic process (GO:0032269)","2/94",0.332294497426818,0.504601629120185,0,0,1.70921739130435,1.88310233706251,"LARP1;PUS7"
"aortic valve morphogenesis (GO:0003180)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"ROBO1"
"B cell proliferation (GO:0042100)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"BCL2"
"regulation of dendritic spine morphogenesis (GO:0061001)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"DBNL"
"regulation of intracellular estrogen receptor signaling pathway (GO:0033146)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"RUNX1"
"chondrocyte differentiation (GO:0002062)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"RUNX1"
"ERBB2 signaling pathway (GO:0038128)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"GRB2"
"response to amino acid (GO:0043200)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"RPTOR"
"GPI anchor biosynthetic process (GO:0006506)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"PIGK"
"modulation by host of symbiont process (GO:0051851)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"CCNT1"
"negative regulation of chemotaxis (GO:0050922)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"ROBO1"
"negative regulation of double-strand break repair (GO:2000780)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"TP53BP1"
"negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"NCOR1"
"positive regulation of lamellipodium organization (GO:1902745)","1/32",0.333741599993982,0.504601629120185,0,0,2.53399306001799,2.78077417959662,"ARPC2"
"nervous system development (GO:0007399)","7/447",0.333776107617313,0.504601629120185,0,0,1.25376623376623,1.37573869031354,"HDAC4;DBNL;DPYSL2;MTF1;NAIP;TGFBR1;ROBO1"
"ciliary basal body-plasma membrane docking (GO:0097711)","2/95",0.336895824299881,0.508856249577154,0,0,1.69075268817204,1.83950768490658,"YWHAG;PAFAH1B1"
"regulation of vesicle-mediated transport (GO:0060627)","2/96",0.341487695549066,0.511230247043202,0,0,1.67268085106383,1.79720128749493,"PACSIN2;ABL2"
"actin filament bundle assembly (GO:0051017)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"NEDD9"
"actin filament bundle organization (GO:0061572)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"NEDD9"
"apoptotic mitochondrial changes (GO:0008637)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"BCL2"
"bile acid metabolic process (GO:0008206)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"AMACR"
"regulation of histone acetylation (GO:0035065)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"SETD5"
"regulation of neurotransmitter secretion (GO:0046928)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"DTNBP1"
"signal transduction by p53 class mediator (GO:0072331)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"MDM4"
"keratan sulfate metabolic process (GO:0042339)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"B4GALT5"
"negative chemotaxis (GO:0050919)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"ROBO1"
"positive regulation of ATP metabolic process (GO:1903580)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"BEND3"
"positive regulation of telomere maintenance via telomerase (GO:0032212)","1/33",0.342149895229994,0.511230247043202,0,0,2.4546812749004,2.63266124914278,"ATR"
"negative regulation of cell population proliferation (GO:0008285)","6/379",0.344038263421308,0.512878056188115,0,0,1.26691950565618,1.351806149238,"SKI;PBRM1;NCK2;UTP20;MDM4;GTPBP4"
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)","3/165",0.344900567964759,0.512878056188115,0,0,1.45664138033616,1.55059345629085,"ADGRE2;GPR65;GNAI3"
"regulation of neuron projection development (GO:0010975)","3/165",0.344900567964759,0.512878056188115,0,0,1.45664138033616,1.55059345629085,"KIDINS220;PTPRO;ABL2"
"glycosaminoglycan biosynthetic process (GO:0006024)","2/97",0.346069619960406,0.512878056188115,0,0,1.65498947368421,1.75613466908838,"CSGALNACT2;B4GALT5"
"positive regulation of cold-induced thermogenesis (GO:0120162)","2/97",0.346069619960406,0.512878056188115,0,0,1.65498947368421,1.75613466908838,"IL4R;EHMT1"
"B cell receptor signaling pathway (GO:0050853)","1/34",0.350452491982878,0.512878056188115,0,0,2.38017626463842,2.49568651688429,"BCL2"
